,filename_left,filename_right
15133381,ATL04_20190617014425_12190301_006_02.h5,MOD06_L2.A2019168.0910.061.2019168214219.hdf
15133514,ATL04_20190612021824_11430301_006_02.h5,MOD06_L2.A2019166.0925.061.2019168200028.hdf
15133603,ATL04_20190616021005_12040301_006_02.h5,MOD06_L2.A2019164.0935.061.2019168192147.hdf
15133779,ATL04_20190611024404_11280301_006_02.h5,MOD06_L2.A2019162.0950.061.2019168181217.hdf
15133869,ATL04_20190615023544_11890301_006_02.h5,MOD06_L2.A2019167.1645.061.2019168205439.hdf
15134448,ATL04_20190612035242_11440301_006_02.h5,MOD06_L2.A2019164.1115.061.2019168192854.hdf
15134598,ATL04_20190611041821_11290301_006_02.h5,MOD06_L2.A2019162.1130.061.2019168184726.hdf
15134889,ATL04_20190614043541_11750301_006_02.h5,MOD06_L2.A2019162.1625.061.2019168184107.hdf
15134953,ATL04_20190614105250_11790301_006_02.h5,MOD06_L2.A2019167.1145.061.2019168200344.hdf
15135095,ATL04_20190611055238_11300301_006_02.h5,MOD06_L2.A2019164.1615.061.2019168192017.hdf
15135213,ATL04_20190612052659_11450301_006_02.h5,MOD06_L2.A2019162.1305.061.2019168184631.hdf
15135271,ATL04_20190613094412_11630301_006_02.h5,MOD06_L2.A2019168.1550.061.2019169011647.hdf
15135714,ATL04_20190614060958_11760301_006_02.h5,MOD06_L2.A2019168.1410.061.2019169012535.hdf
15136098,ATL04_20190613063537_11610301_006_02.h5,MOD06_L2.A2019163.1530.061.2019168192129.hdf
15136200,ATL04_20190617062717_12220301_006_02.h5,MOD06_L2.A2019162.1445.061.2019168184530.hdf
15136487,ATL04_20190612070116_11460301_006_02.h5,MOD06_L2.A2019167.1505.061.2019168200942.hdf
15136921,ATL04_20190617111009_12250301_006_02.h5,MOD06_L2.A2019166.1600.061.2019168195420.hdf
15137060,ATL04_20190611134405_11350301_006_02.h5,MOD06_L2.A2019163.1845.061.2019168192617.hdf
15137103,ATL04_20190613142704_11660301_006_02.h5,MOD06_L2.A2019164.1930.061.2019168192301.hdf
15137326,ATL04_20190612145243_11510301_006_02.h5,MOD06_L2.A2019162.1945.061.2019168184633.hdf
15137595,ATL04_20190611151823_11360301_006_02.h5,MOD06_L2.A2019162.1805.061.2019168183957.hdf
15138356,ATL04_20190614153542_11820301_006_02.h5,MOD06_L2.A2019164.2110.061.2019168192602.hdf
15138655,ATL04_20190613160121_11670301_006_02.h5,MOD06_L2.A2019167.2140.061.2019168200939.hdf
15138755,ATL04_20190617155301_12280301_006_02.h5,MOD06_L2.A2019163.2205.061.2019168192124.hdf
15138978,ATL04_20190612162701_11520301_006_02.h5,MOD06_L2.A2019168.2225.061.2019169073150.hdf
15139141,ATL04_20190611165240_11370301_006_02.h5,MOD06_L2.A2019164.2250.061.2019168193039.hdf
15139537,ATL04_20190614171000_11830301_006_02.h5,MOD06_L2.A2019164.1750.061.2019168192823.hdf
15139862,ATL04_20190613173538_11680301_006_02.h5,MOD06_L2.A2019163.2345.061.2019168192604.hdf
15140040,ATL04_20190612180118_11530301_006_02.h5,MOD06_L2.A2019167.0015.061.2019168201016.hdf
15140349,ATL04_20190611182657_11380301_006_02.h5,MOD06_L2.A2019163.0040.061.2019168192111.hdf
15140660,ATL04_20190614184417_11840301_006_02.h5,MOD06_L2.A2019166.0110.061.2019168194907.hdf
15141131,ATL04_20190613190956_11690301_006_02.h5,MOD06_L2.A2019162.0135.061.2019168181343.hdf
15141165,ATL04_20190617190136_12300301_006_02.h5,MOD06_L2.A2019166.1740.061.2019168195516.hdf
15141433,ATL04_20190616192715_12150301_006_02.h5,MOD06_L2.A2019165.0205.061.2019168193150.hdf
15141947,ATL04_20190611200115_11390301_006_02.h5,MOD06_L2.A2019166.1735.061.2019168195306.hdf
15143905,ATL04_20190616210133_12160301_006_02.h5,MOD06_L2.A2019165.0350.061.2019168193227.hdf
15146619,ATL04_20190613221831_11710301_006_02.h5,MOD06_L2.A2019164.1745.061.2019168191827.hdf
15147635,ATL04_20190617221011_12320301_006_02.h5,MOD06_L2.A2019164.0450.061.2019168192214.hdf
15149318,ATL04_20190615230130_12020301_006_03.h5,MOD06_L2.A2019164.0500.061.2019168192739.hdf
15153010,ATL04_20190614215252_11860301_006_02.h5,MOD06_L2.A2019166.1845.061.2019168194212.hdf
15156164,ATL04_20190612224410_11560301_006_02.h5,MOD06_L2.A2019166.0330.061.2019168193756.hdf
15156563,ATL04_20190616223550_12170301_006_02.h5,MOD06_L2.A2019168.0320.061.2019168213555.hdf
15158964,ATL04_20190611230949_11410301_006_02.h5,MOD06_L2.A2019162.2350.061.2019168183048.hdf
15172968,ATL04_20190614074415_11770301_006_02.h5,MOD06_L2.A2019167.2320.061.2019168201150.hdf
15173930,ATL04_20190612083534_11470301_006_02.h5,MOD06_L2.A2019168.1545.061.2019169011628.hdf
15174352,ATL04_20190611090113_11320301_006_02.h5,MOD06_L2.A2019164.1610.061.2019168193250.hdf
15174551,ATL04_20190614091833_11780301_006_02.h5,MOD06_L2.A2019162.2300.061.2019168190349.hdf
15176810,ATL04_20190612131826_11500301_006_02.h5,MOD06_L2.A2019162.2120.061.2019168184414.hdf
15178007,ATL04_20190612210953_11550301_006_02.h5,MOD06_L2.A2019168.0100.061.2019168214201.hdf
15179918,ATL04_20190614232709_11870301_006_02.h5,MOD06_L2.A2019163.0535.061.2019168191857.hdf
15180233,ATL04_20190613235248_11720301_006_02.h5,MOD06_L2.A2019166.0605.061.2019168194802.hdf
15180553,ATL04_20190613001827_11570301_006_02.h5,MOD06_L2.A2019162.0630.061.2019168183402.hdf
15180995,ATL04_20190615010127_11880301_006_02.h5,MOD06_L2.A2019168.0735.061.2019168214353.hdf
15181261,ATL04_20190614012706_11730301_006_02.h5,MOD06_L2.A2019164.0800.061.2019168192353.hdf
15225414,ATL04_20190616003547_12030301_006_02.h5,MOD06_L2.A2019167.0650.061.2019168200114.hdf
15569854,ATL04_20190614122708_11800301_006_02.h5,MOD06_L2.A2019166.0335.061.2019168193221.hdf
18385630,ATL04_20190219002018_08030201_006_02.h5,MOD06_L2.A2019055.0040.061.2019057224803.hdf
18388238,ATL04_20190222113740_08560201_006_02.h5,MOD06_L2.A2019054.1400.061.2019057210330.hdf
18389633,ATL04_20190221120318_08410201_006_02.h5,MOD06_L2.A2019056.0110.061.2019057225448.hdf
18392436,ATL04_20190219125436_08110201_006_02.h5,MOD06_L2.A2019052.0130.061.2019052134648.hdf
18393957,ATL04_20190220140314_08270201_006_02.h5,MOD06_L2.A2019056.1545.061.2019057224316.hdf
18394212,ATL04_20190219142854_08120201_006_02.h5,MOD06_L2.A2019052.1610.061.2019053011420.hdf
18394447,ATL04_20190223001159_08640201_006_02.h5,MOD06_L2.A2019050.1625.061.2019051232735.hdf
18394600,ATL04_20190222144615_08580201_006_02.h5,MOD06_L2.A2019052.0125.061.2019052133916.hdf
18395574,ATL04_20190220153732_08280201_006_02.h5,MOD06_L2.A2019056.1725.061.2019057224205.hdf
18396017,ATL04_20190219160311_08130201_006_02.h5,MOD06_L2.A2019052.1750.061.2019053011510.hdf
18396412,ATL04_20190222162032_08590201_006_02.h5,MOD06_L2.A2019054.0110.061.2019054132202.hdf
18396759,ATL04_20190225163753_09050201_006_02.h5,MOD06_L2.A2019051.1845.061.2019052072337.hdf
18396991,ATL04_20190220171149_08290201_006_02.h5,MOD06_L2.A2019056.1905.061.2019057224509.hdf
18397376,ATL04_20190223172910_08750201_006_02.h5,MOD06_L2.A2019052.1930.061.2019053073924.hdf
18397473,ATL04_20190222175450_08600201_006_02.h5,MOD06_L2.A2019056.0100.061.2019057223626.hdf
18397565,ATL04_20190221182028_08450201_006_02.h5,MOD06_L2.A2019051.2025.061.2019052072328.hdf
18397657,ATL04_20190220184607_08300201_006_02.h5,MOD06_L2.A2019056.2045.061.2019057224728.hdf
18397857,ATL04_20190224183749_08910201_006_02.h5,MOD06_L2.A2019051.0040.061.2019052015330.hdf
18398011,ATL04_20190219191146_08150201_006_02.h5,MOD06_L2.A2019052.2110.061.2019053074202.hdf
18398265,ATL04_20190223190328_08760201_006_02.h5,MOD06_L2.A2019053.0025.061.2019053131330.hdf
18398437,ATL04_20190220232859_08330201_006_02.h5,MOD06_L2.A2019055.0015.061.2019057223039.hdf
18398929,ATL04_20190220202024_08310201_006_02.h5,MOD06_L2.A2019055.2320.061.2019057223301.hdf
18399284,ATL04_20190219204603_08160201_006_02.h5,MOD06_L2.A2019051.2345.061.2019052072548.hdf
18399752,ATL04_20190221010316_08340201_006_02.h5,MOD06_L2.A2019050.2300.061.2019052011128.hdf
18399949,ATL04_20190219032852_08050201_006_02.h5,MOD06_L2.A2019050.0315.061.2019050131659.hdf
18400225,ATL04_20190225040333_08970201_006_02.h5,MOD06_L2.A2019056.0415.061.2019057223747.hdf
18400756,ATL04_20190219050310_08060201_006_02.h5,MOD06_L2.A2019050.0455.061.2019050131653.hdf
18401003,ATL04_20190222052030_08520201_006_02.h5,MOD06_L2.A2019051.0535.061.2019052015153.hdf
18401309,ATL04_20190221054609_08370201_006_02.h5,MOD06_L2.A2019051.0220.061.2019052015621.hdf
18401741,ATL04_20190224060330_08830201_006_02.h5,MOD06_L2.A2019051.0215.061.2019052015201.hdf
18402020,ATL04_20190219063727_08070201_006_02.h5,MOD06_L2.A2019051.0715.061.2019052015435.hdf
18402267,ATL04_20190222065448_08530201_006_02.h5,MOD06_L2.A2019054.0745.061.2019057210606.hdf
18402537,ATL04_20190221072026_08380201_006_02.h5,MOD06_L2.A2019050.0810.061.2019051231104.hdf
18402603,ATL04_20190225071208_08990201_006_02.h5,MOD06_L2.A2019053.0205.061.2019053131706.hdf
18403950,ATL04_20190225084626_09000201_006_02.h5,MOD06_L2.A2019055.1010.061.2019057223131.hdf
18404902,ATL04_20190219094602_08090201_006_02.h5,MOD06_L2.A2019056.1050.061.2019057223947.hdf
18405620,ATL04_20190224104622_08860201_006_02.h5,MOD06_L2.A2019051.1215.061.2019052020712.hdf
18405756,ATL04_20190223111201_08710201_006_02.h5,MOD06_L2.A2019056.1235.061.2019057230033.hdf
18421398,ATL04_20190220122857_08260201_006_02.h5,MOD06_L2.A2019052.1200.061.2019053012851.hdf
18421766,ATL04_20190224122039_08870201_006_02.h5,MOD06_L2.A2019054.1145.061.2019057213531.hdf
18428048,ATL04_20190225115500_09020201_006_02.h5,MOD06_L2.A2019056.1645.061.2019057224641.hdf
18447506,ATL04_20190220030312_08200201_006_02.h5,MOD06_L2.A2019053.2330.061.2019054072713.hdf
18447647,ATL04_20190220215441_08320201_006_02.h5,MOD06_L2.A2019053.0345.061.2019053131845.hdf
18447878,ATL04_20190224214624_08930201_006_02.h5,MOD06_L2.A2019051.0355.061.2019052015120.hdf
18448518,ATL04_20190221230320_08480201_006_02.h5,MOD06_L2.A2019052.0120.061.2019052133738.hdf
18451984,ATL04_20190223093743_08700201_006_02.h5,MOD06_L2.A2019051.1035.061.2019052015825.hdf
18452068,ATL04_20190222100322_08550201_006_02.h5,MOD06_L2.A2019053.0525.061.2019053131934.hdf
18452291,ATL04_20190221102901_08400201_006_02.h5,MOD06_L2.A2019052.1115.061.2019052192358.hdf
18452796,ATL04_20190219112019_08100201_006_02.h5,MOD06_L2.A2019051.1210.061.2019052023723.hdf
18455240,ATL04_20190222131157_08570201_006_02.h5,MOD06_L2.A2019055.0510.061.2019057222755.hdf
18455856,ATL04_20190224135457_08880201_006_02.h5,MOD06_L2.A2019053.1520.061.2019054014112.hdf
18491999,ATL04_20190225005459_08950201_006_02.h5,MOD06_L2.A2019053.0705.061.2019053195034.hdf
18492420,ATL04_20190222021155_08500201_006_02.h5,MOD06_L2.A2019056.0555.061.2019057224036.hdf
18496417,ATL04_20190221133736_08420201_006_02.h5,MOD06_L2.A2019055.0830.061.2019057223055.hdf
18496447,ATL04_20190225132918_09030201_006_02.h5,MOD06_L2.A2019052.1435.061.2019053011734.hdf
21870648,ATL04_20190507050745_05950301_006_02.h5,MOD06_L2.A2019133.0905.061.2019133194233.hdf
21871657,ATL04_20190510162506_06480301_006_02.h5,MOD06_L2.A2019132.2230.061.2019133072501.hdf
21879572,ATL04_20190507174204_06030301_006_02.h5,MOD06_L2.A2019130.0955.061.2019130194654.hdf
21879872,ATL04_20190510175923_06490301_006_02.h5,MOD06_L2.A2019133.2330.061.2019134073755.hdf
21880249,ATL04_20190513181642_06950301_006_02.h5,MOD06_L2.A2019129.2355.061.2019130073523.hdf
21880470,ATL04_20190507191621_06040301_006_02.h5,MOD06_L2.A2019131.0035.061.2019131133520.hdf
21880857,ATL04_20190510193340_06500301_006_02.h5,MOD06_L2.A2019130.0950.061.2019130194402.hdf
21882138,ATL04_20190507205038_06050301_006_02.h5,MOD06_L2.A2019131.0215.061.2019131133822.hdf
21882234,ATL04_20190511204218_06660301_006_02.h5,MOD06_L2.A2019129.0230.061.2019129221741.hdf
21882386,ATL04_20190510210757_06510301_006_02.h5,MOD06_L2.A2019132.0940.061.2019132193848.hdf
21882713,ATL04_20190513212516_06970301_006_02.h5,MOD06_L2.A2019130.0315.061.2019130133512.hdf
21883081,ATL04_20190512215056_06820301_006_02.h5,MOD06_L2.A2019133.0345.061.2019133133454.hdf
21883408,ATL04_20190507222456_06060301_006_02.h5,MOD06_L2.A2019129.0410.061.2019129221830.hdf
21883632,ATL04_20190508044205_06100301_006_02.h5,MOD06_L2.A2019127.0920.061.2019127195206.hdf
21883677,ATL04_20190509230754_06370301_006_02.h5,MOD06_L2.A2019129.0905.061.2019129221804.hdf
21884181,ATL04_20190510052504_06410301_006_02.h5,MOD06_L2.A2019132.0935.061.2019132193616.hdf
21884325,ATL04_20190507235913_06070301_006_02.h5,MOD06_L2.A2019133.0840.061.2019133194003.hdf
21884373,ATL04_20190511235053_06680301_006_02.h5,MOD06_L2.A2019131.0855.061.2019131195322.hdf
21884635,ATL04_20190507002452_05920301_006_02.h5,MOD06_L2.A2019128.0645.061.2019128194608.hdf
21884932,ATL04_20190509010751_06230301_006_02.h5,MOD06_L2.A2019128.0825.061.2019128194535.hdf
21884942,ATL04_20190509041626_06250301_006_02.h5,MOD06_L2.A2019130.0810.061.2019130194239.hdf
21885971,ATL04_20190507081619_05970301_006_02.h5,MOD06_L2.A2019133.1200.061.2019134015216.hdf
21886120,ATL04_20190509085918_06280301_006_02.h5,MOD06_L2.A2019127.1235.061.2019128014556.hdf
21886164,ATL04_20190513085058_06890301_006_02.h5,MOD06_L2.A2019131.1210.061.2019132013643.hdf
21886302,ATL04_20190508092457_06130301_006_02.h5,MOD06_L2.A2019132.1255.061.2019133014522.hdf
21887000,ATL04_20190507095037_05980301_006_02.h5,MOD06_L2.A2019130.1130.061.2019130194453.hdf
21887201,ATL04_20190511094216_06590301_006_02.h5,MOD06_L2.A2019132.1115.061.2019132193659.hdf
21887527,ATL04_20190510100756_06440301_006_02.h5,MOD06_L2.A2019131.1350.061.2019132014126.hdf
21887635,ATL04_20190509103335_06290301_006_02.h5,MOD06_L2.A2019129.1045.061.2019129221843.hdf
21888031,ATL04_20190508105915_06140301_006_02.h5,MOD06_L2.A2019128.1500.061.2019129015445.hdf
21888148,ATL04_20190512105054_06750301_006_02.h5,MOD06_L2.A2019133.1515.061.2019134013845.hdf
21888342,ATL04_20190507112454_05990301_006_02.h5,MOD06_L2.A2019129.1540.061.2019130014026.hdf
21888626,ATL04_20190510114213_06450301_006_02.h5,MOD06_L2.A2019132.1615.061.2019133013643.hdf
21888816,ATL04_20190509120753_06300301_006_02.h5,MOD06_L2.A2019128.1640.061.2019129015050.hdf
21889187,ATL04_20190508123332_06150301_006_02.h5,MOD06_L2.A2019131.1710.061.2019132013335.hdf
21889614,ATL04_20190507125911_06000301_006_02.h5,MOD06_L2.A2019127.1735.061.2019128014159.hdf
21889978,ATL04_20190510131631_06460301_006_02.h5,MOD06_L2.A2019131.1030.061.2019131193937.hdf
21892328,ATL04_20190513150807_06930301_006_02.h5,MOD06_L2.A2019133.2015.061.2019134073957.hdf
21894334,ATL04_20190513164224_06940301_006_02.h5,MOD06_L2.A2019129.1035.061.2019129220858.hdf
21907007,ATL04_20190508171624_06180301_006_02.h5,MOD06_L2.A2019130.2025.061.2019131073745.hdf
21907541,ATL04_20190512170804_06790301_006_02.h5,MOD06_L2.A2019132.2015.061.2019133072605.hdf
21917301,ATL04_20190511173343_06640301_006_02.h5,MOD06_L2.A2019128.1030.061.2019128194854.hdf
21918609,ATL04_20190511063342_06570301_006_02.h5,MOD06_L2.A2019128.2335.061.2019129211627.hdf
21921760,ATL04_20190508075040_06120301_006_02.h5,MOD06_L2.A2019128.1315.061.2019129014702.hdf
21922928,ATL04_20190511190801_06650301_006_02.h5,MOD06_L2.A2019128.1455.061.2019129014952.hdf
21925588,ATL04_20190508185042_06190301_006_02.h5,MOD06_L2.A2019129.1900.061.2019130072726.hdf
21926503,ATL04_20190509182502_06340301_006_02.h5,MOD06_L2.A2019132.2250.061.2019133074055.hdf
21926720,ATL04_20190509151627_06320301_006_02.h5,MOD06_L2.A2019131.2205.061.2019132073705.hdf
21927309,ATL04_20190508154207_06170301_006_02.h5,MOD06_L2.A2019127.2230.061.2019128074753.hdf
21927851,ATL04_20190507160746_06020301_006_02.h5,MOD06_L2.A2019128.2315.061.2019129211949.hdf
21927888,ATL04_20190511155926_06630301_006_02.h5,MOD06_L2.A2019130.2300.061.2019131074245.hdf
21930570,ATL04_20190510021629_06390301_006_02.h5,MOD06_L2.A2019129.0050.061.2019129221449.hdf
21930812,ATL04_20190509024208_06240301_006_02.h5,MOD06_L2.A2019131.0715.061.2019131194852.hdf
21931885,ATL04_20190510035047_06400301_006_02.h5,MOD06_L2.A2019133.0845.061.2019133194617.hdf
21938188,ATL04_20190510065921_06420301_006_02.h5,MOD06_L2.A2019128.1150.061.2019128195750.hdf
21942672,ATL04_20190507064202_05960301_006_02.h5,MOD06_L2.A2019130.1200.061.2019131014657.hdf
21960347,ATL04_20190512074220_06730301_006_02.h5,MOD06_L2.A2019130.1420.061.2019131013550.hdf
25567768,ATL04_20190604230049_10340301_006_02.h5,MOD06_L2.A2019161.0430.061.2019161135549.hdf
25571560,ATL04_20190605113508_10420301_006_02.h5,MOD06_L2.A2019160.0510.061.2019160134653.hdf
25572517,ATL04_20190610123527_11190301_006_02.h5,MOD06_L2.A2019155.1935.061.2019156074126.hdf
25572641,ATL04_20190605130926_10430301_006_02.h5,MOD06_L2.A2019160.1955.061.2019161073810.hdf
25573020,ATL04_20190604133505_10280301_006_02.h5,MOD06_L2.A2019156.2020.061.2019157074324.hdf
25573202,ATL04_20190608132646_10890301_006_02.h5,MOD06_L2.A2019160.0505.061.2019160134540.hdf
25574411,ATL04_20190605144343_10440301_006_02.h5,MOD06_L2.A2019160.2135.061.2019161074017.hdf
25574815,ATL04_20190604150922_10290301_006_02.h5,MOD06_L2.A2019156.2200.061.2019157075015.hdf
25575131,ATL04_20190607152642_10750301_006_02.h5,MOD06_L2.A2019159.2230.061.2019160073727.hdf
25575354,ATL04_20190606155221_10600301_006_02.h5,MOD06_L2.A2019155.0445.061.2019155134010.hdf
25575402,ATL04_20190610154402_11210301_006_02.h5,MOD06_L2.A2019155.2255.061.2019156073851.hdf
25575592,ATL04_20190605161800_10450301_006_02.h5,MOD06_L2.A2019160.2310.061.2019161073813.hdf
25575640,ATL04_20190605223510_10490301_006_02.h5,MOD06_L2.A2019157.0435.061.2019157132312.hdf
25576131,ATL04_20190606172639_10610301_006_02.h5,MOD06_L2.A2019161.0050.061.2019161134405.hdf
25576477,ATL04_20190605175218_10460301_006_02.h5,MOD06_L2.A2019161.0410.061.2019161134653.hdf
25576732,ATL04_20190604181757_10310301_006_02.h5,MOD06_L2.A2019160.0325.061.2019160134215.hdf
25576762,ATL04_20190607231809_10800301_006_02.h5,MOD06_L2.A2019159.0105.061.2019159131814.hdf
25577126,ATL04_20190610185237_11230301_006_02.h5,MOD06_L2.A2019159.0245.061.2019159132120.hdf
25578401,ATL04_20190604195214_10320301_006_02.h5,MOD06_L2.A2019158.0340.061.2019158132309.hdf
25578488,ATL04_20190608194355_10930301_006_02.h5,MOD06_L2.A2019156.0350.061.2019156132537.hdf
25578696,ATL04_20190604023503_10210301_006_02.h5,MOD06_L2.A2019158.0655.061.2019158194057.hdf
25578745,ATL04_20190607025223_10670301_006_02.h5,MOD06_L2.A2019161.0725.061.2019161194604.hdf
25579360,ATL04_20190606031802_10520301_006_02.h5,MOD06_L2.A2019159.0740.061.2019159193834.hdf
25580110,ATL04_20190609033522_10980301_006_02.h5,MOD06_L2.A2019160.0645.061.2019160194602.hdf
25580205,ATL04_20190608040102_10830301_006_02.h5,MOD06_L2.A2019155.0625.061.2019155193949.hdf
25580410,ATL04_20190605034341_10370301_006_02.h5,MOD06_L2.A2019155.0945.061.2019155194430.hdf
25580450,ATL04_20190607042641_10680301_006_02.h5,MOD06_L2.A2019157.0615.061.2019157194409.hdf
25580844,ATL04_20190604040921_10220301_006_02.h5,MOD06_L2.A2019156.1025.061.2019156192015.hdf
25580977,ATL04_20190610044400_11140301_006_02.h5,MOD06_L2.A2019161.1045.061.2019161194917.hdf
25581181,ATL04_20190605051759_10380301_006_02.h5,MOD06_L2.A2019159.1100.061.2019159192443.hdf
25581353,ATL04_20190604054338_10230301_006_02.h5,MOD06_L2.A2019159.0600.061.2019159192626.hdf
25581937,ATL04_20190610061818_11150301_006_02.h5,MOD06_L2.A2019161.1225.061.2019162014515.hdf
25582113,ATL04_20190605065216_10390301_006_02.h5,MOD06_L2.A2019161.0545.061.2019161134554.hdf
25583090,ATL04_20190607073515_10700301_006_02.h5,MOD06_L2.A2019156.1345.061.2019157014829.hdf
25584739,ATL04_20190604085213_10250301_006_02.h5,MOD06_L2.A2019160.1500.061.2019161014727.hdf
25600496,ATL04_20190606110929_10570301_006_02.h5,MOD06_L2.A2019160.1540.061.2019161013656.hdf
25600617,ATL04_20190610110110_11180301_006_02.h5,MOD06_L2.A2019160.0920.061.2019160192847.hdf
25604077,ATL04_20190608101811_10870301_006_02.h5,MOD06_L2.A2019156.2250.061.2019157073127.hdf
25610349,ATL04_20190609112649_11030301_006_02.h5,MOD06_L2.A2019158.0545.061.2019158132516.hdf
25624042,ATL04_20190604212632_10330301_006_02.h5,MOD06_L2.A2019159.0420.061.2019159131743.hdf
25625830,ATL04_20190605003507_10350301_006_02.h5,MOD06_L2.A2019155.0805.061.2019155194121.hdf
25626003,ATL04_20190604010046_10200301_006_02.h5,MOD06_L2.A2019156.0845.061.2019156191943.hdf
25627835,ATL04_20190610013526_11120301_006_02.h5,MOD06_L2.A2019157.0930.061.2019157194143.hdf
25633725,ATL04_20190608084354_10860301_006_02.h5,MOD06_L2.A2019159.1415.061.2019160014344.hdf
25634222,ATL04_20190607090933_10710301_006_02.h5,MOD06_L2.A2019155.1440.061.2019156014117.hdf
25634575,ATL04_20190606093512_10560301_006_02.h5,MOD06_L2.A2019158.1510.061.2019159014642.hdf
25634742,ATL04_20190609095232_11020301_006_02.h5,MOD06_L2.A2019161.1540.061.2019162014413.hdf
25635251,ATL04_20190607104350_10720301_006_02.h5,MOD06_L2.A2019160.1640.061.2019161014406.hdf
25677381,ATL04_20190606124346_10580301_006_02.h5,MOD06_L2.A2019159.1235.061.2019160014346.hdf
26114689,ATL04_20190606062637_10540301_006_02.h5,MOD06_L2.A2019158.1055.061.2019158193540.hdf
29231580,ATL04_20191112170207_07150501_006_01.h5,MOD06_L2.A2019321.0610.061.2019323205515.hdf
29235814,ATL04_20191115061925_07540501_006_01.h5,MOD06_L2.A2019319.2045.061.2019320071705.hdf
29236354,ATL04_20191112073622_07090501_006_01.h5,MOD06_L2.A2019316.2155.061.2019317211202.hdf
29236490,ATL04_20191115075343_07550501_006_01.h5,MOD06_L2.A2019320.0645.061.2019322211012.hdf
29237276,ATL04_20191112091040_07100501_006_01.h5,MOD06_L2.A2019316.2335.061.2019317211228.hdf
